Year,Adjusted_Total,Runtime(Mins),Censor,Total_Gross,main_genre,side_genre,dir_numeric,Rating,discrete
2003,36.383238958097394,89,1,66.93,6,2.2,63.86,4.4,0
2016,36.348334034690076,127,1,87.24,3,5.1,105.07529411764706,6.7,1
1990,36.34670578480771,81,1,47.49,2,5.51,56.05333333333334,4.6,0
2014,36.28934319991946,118,1,85.91,2,5.1,66.518,5.3,0
1990,36.285477390139675,96,16,47.41,6,10.4,47.41,5.8,0
2014,36.251326195053984,134,16,85.82,6,5.9,82.03166666666667,7.5,1
1973,36.17117117117116,88,1,16.06,6,8.51,16.06,6.9,1
1973,36.17117117117116,143,16,16.06,10,8.52,22.205,7.8,1
1992,36.1681909965554,104,8,50.75,2,5.1,48.19222222222222,6.5,0
2002,36.14732453092425,125,1,65.02,5,5.0,46.01333333333333,7.2,1
2003,36.13318233295583,110,4,66.47,6,3.7,68.28,5.8,0
2002,36.11396803335649,77,1,64.96,0,2.2,74.07333333333332,5.5,0
2005,36.104971196927664,132,4,70.51,6,5.4,41.54333333333334,8.2,1
2006,36.10268281592327,90,8,72.78,0,2.2,60.415000000000006,5.6,0
1985,36.07065385807252,102,1,38.8,2,2.9,36.931250000000006,6.5,0
1996,36.066305387312724,133,1,56.57,6,8.54,52.330000000000005,6.5,0
1991,36.05947500458912,136,18,49.11,1,10.4,55.821538461538466,6.8,1
2003,36.01902604756512,125,1,66.26,3,5.8,105.07529411764706,8.0,1
2009,35.99845248139016,101,1,77.23,3,5.1,36.977500000000006,6.7,1
2016,35.94001941577679,128,17,86.26,6,8.5,45.002500000000005,7.3,1
1997,35.8841241823279,116,1,57.6,2,5.7,57.6,8.6,1
2013,35.882145674185345,106,16,83.59,8,9.7,127.54222222222221,6.5,0
1990,35.84922507812999,145,16,46.84,1,10.4,47.43857142857142,8.7,1
1986,35.80932106743708,104,1,39.25,2,4.0,48.604000000000006,6.5,0
1996,35.779407076824995,129,16,56.12,10,5.5,35.51833333333334,7.7,1
2013,35.75765922550112,125,1,83.3,1,2.7,106.9125,7.5,1
2011,35.72521459505718,102,1,80.36,2,7.1,82.15,5.2,0
2014,35.70641579198222,97,18,84.53,2,5.5,66.89333333333333,4.9,0
2003,35.69286523216308,117,4,65.66,6,3.7,113.72999999999999,5.5,0
2008,35.67538695556252,111,4,76.81,2,5.5,75.548,6.1,0
2013,35.64175804913995,96,1,83.03,0,2.2,78.475,6.4,0
2004,35.62516544604253,136,4,67.29,6,1.3,99.68375,6.7,1
2000,35.62137049941929,128,1,61.34,5,2.57,22.919999999999998,6.4,0
2000,35.61556329849013,107,18,61.33,10,8.3,44.866,6.4,0
2014,35.59658888903751,99,16,84.27,8,9.7,84.27,5.4,0
2006,35.58182795254433,99,8,71.73,3,2.1,130.02125,5.5,0
1994,35.5540563332771,117,16,52.7,2,5.7,91.27499999999999,7.1,1
1988,35.54929180466493,110,1,42.04,2,10.0,50.799,7.4,1
1963,35.5265306122449,115,0,10.88,2,10.2,24.7275,7.0,1
2011,35.511823567112586,146,1,79.88,6,5.2,138.73962962962963,7.2,1
1993,35.49120276896453,94,1,51.27,2,0.5,36.47,5.6,0
2014,35.444520869575626,109,16,83.91,2,5.5,60.220000000000006,6.0,0
2010,35.4130026529943,117,17,77.22,6,8.54,43.730000000000004,6.7,1
1989,35.38047862328583,122,1,43.86,5,7.3,138.73962962962963,6.4,0
1973,35.36036036036035,105,16,15.7,5,4.3,62.776666666666664,7.4,1
1986,35.35315137231049,94,4,38.75,2,8.1,50.799,7.1,1
2000,35.30197444831592,100,4,60.79,2,0.53,63.86,5.7,0
2005,35.29080435246426,105,9,68.92,2,5.5,68.92,5.9,0
2004,35.281037677578745,91,9,66.64,5,9.5,62.0375,5.8,0
1987,35.24752475247524,107,1,40.05,2,5.5,33.21,6.6,1
2009,35.234015577732514,88,16,75.59,6,8.2,89.05600000000001,7.6,1
1995,35.220387181450285,127,8,53.67,2,5.7,91.18285714285712,6.3,0
2008,35.18305639739437,120,4,75.75,6,3.7,50.385555555555555,7.0,1
2005,35.16279069767441,124,9,68.67,6,2.2,48.02,6.0,0
1985,35.140997830802604,110,1,37.8,5,5.5,54.09571428571428,6.3,0
2017,35.121632808476136,86,4,86.09,0,2.2,86.09,3.3,0
2009,35.09417955877075,100,1,75.29,0,5.1,59.76666666666667,7.7,1
1998,35.071826593732425,131,16,57.17,6,10.8,52.330000000000005,6.5,0
1988,35.05884010992883,91,0,41.46,2,2.9,35.80428571428572,6.5,0
2004,35.05338392305655,137,16,66.21,6,10.8,85.19,8.0,1
2010,35.04612357863021,109,4,76.42,6,2.2,89.905,6.3,0
1991,34.96542862387567,97,18,47.62,6,10.4,47.62,6.6,1
1990,34.96141335544359,117,16,45.68,6,10.6,130.55333333333334,5.8,0
1999,34.951223172745,132,4,58.22,5,7.5,119.69,6.9,1
1998,34.949133479883436,132,16,56.97,6,5.2,71.56,6.5,0
2004,34.92102708903202,129,17,65.96,5,9.5,71.705,6.6,1
1994,34.91988530949569,82,1,51.76,2,5.51,68.61333333333333,6.3,0
1988,34.91508702698894,115,16,41.29,10,5.7,41.29,6.0,0
1989,34.888410863135256,101,1,43.25,6,10.3,43.23,6.0,0
2012,34.87461739513277,130,4,80.07,6,9.7,125.3325,7.0,1
1983,34.86947791164658,113,16,34.73,10,8.5,34.73,6.5,0
2006,34.862552188830556,129,1,70.28,5,1.57,50.368,6.0,0
2006,34.85759166632218,102,1,70.27,6,5.3,93.80199999999999,7.1,1
1981,34.83090459169645,92,16,31.67,2,1.51,46.03000000000001,6.8,1
2017,34.8238189863111,124,4,85.36,6,3.7,53.855000000000004,5.9,0
2006,34.80798644123848,99,1,70.17,2,10.0,47.72666666666667,4.7,0
2014,34.80245589851431,104,18,82.39,6,10.3,48.4425,6.4,0
1998,34.78349777618731,115,1,56.7,5,5.0,31.985,6.6,1
2007,34.72998972311904,116,1,72.01,2,7.1,85.214,5.6,0
2012,34.72652984780738,113,16,79.73,2,7.7,105.07529411764706,6.2,0
2007,34.72034384345701,104,16,71.99,7,8.5,33.242000000000004,6.8,1
2003,34.714382785956964,117,4,63.86,5,5.0,91.27499999999999,6.5,0
2011,34.69827027307383,104,16,78.05,6,10.3,113.08800000000001,6.2,0
1993,34.62590135563889,130,1,50.02,6,2.2,72.94714285714285,6.4,0
1999,34.54900195107308,126,4,57.55,5,5.5,40.78909090909091,7.4,1
1994,34.494855793557086,83,16,51.13,2,10.0,91.24777777777778,6.5,0
2011,34.493770537960266,107,1,77.59,0,3.6,138.73962962962963,7.3,1
2015,34.47010130075058,131,4,81.7,6,3.8,80.72,6.3,0
2005,34.440793684659695,136,9,67.26,1,5.3,63.43666666666667,7.3,1
2017,34.43625305335661,108,4,84.41,0,2.2,138.725,6.7,1
2015,34.37728095453069,115,16,81.48,2,2.9,114.48,6.3,0
1996,34.33216448836468,135,4,53.85,2,5.7,52.75,6.4,0
1992,34.32949281387337,202,1,48.17,1,2.53,33.698750000000004,7.7,1
1991,34.289910053233804,108,1,46.7,6,3.1,99.68375,6.5,0
1997,34.24566503997508,96,16,54.97,6,8.3,54.97,5.2,0
1997,34.22074550929291,124,16,54.93,6,10.4,28.75714285714286,6.4,0
1986,34.212727134494024,91,1,37.5,2,2.9,28.923333333333332,6.4,0
1994,34.19800978242536,102,16,50.69,6,10.4,64.196,7.5,1
1982,34.196891191709845,96,1,33.0,6,3.8,33.0,6.7,1
2016,34.18593314473087,112,4,82.05,6,2.2,82.05,5.9,0
2009,34.18524543551928,109,16,73.34,6,10.4,88.98444444444445,7.4,1
1992,34.151324385318915,107,18,47.92,5,8.5,39.935,6.4,0
1997,34.1459869172464,129,16,54.81,6,3.8,63.32285714285714,7.3,1
2001,34.11144578313254,103,1,60.4,2,5.5,83.56777777777778,5.3,0
1998,34.10255099432544,98,1,55.59,10,9.7,42.085384615384605,6.1,0
2004,34.084531897996996,135,1,64.38,1,2.53,45.002500000000005,7.4,1
1982,34.0621761658031,117,4,32.87,6,5.4,77.35947368421053,8.1,1
1998,34.04120443740094,113,9,55.49,5,7.3,55.49,6.9,1
1994,33.92140327205262,119,16,50.28,6,10.4,50.368,7.2,1
1994,33.894417271040645,102,8,50.24,2,7.1,40.0,6.2,0
2018,33.8819931224492,130,4,85.08,1,2.7,85.08,8.2,1
1993,33.86443611191232,94,4,48.92,2,7.0,130.02125,6.8,1
2005,33.80584595690206,101,1,66.02,3,2.1,33.805,4.9,0
2015,33.786606024040466,103,4,80.08,3,2.5,88.99000000000001,6.3,0
1994,33.786473266992736,115,1,50.08,5,5.51,50.08,7.3,1
1990,33.782766758084065,104,16,44.14,6,4.0,32.093333333333334,6.5,0
2012,33.65507288774709,105,8,77.27,2,0.5,55.695,6.0,0
2011,33.635760779766386,106,1,75.66,5,8.5,59.36888888888888,6.8,1
1981,33.621116304646684,97,16,30.57,2,8.0,48.604000000000006,7.5,1
2011,33.61797819410434,124,8,75.62,2,5.1,56.22375,7.1,1
2011,33.61353254768882,133,7,75.61,1,5.3,38.82,7.6,1
2008,33.56672588567248,90,16,72.27,6,10.4,42.839999999999996,6.6,1
1997,33.56660782888589,94,4,53.88,3,2.0,121.71333333333334,7.0,1
1987,33.548954895489544,101,16,38.12,6,8.51,38.12,6.6,1
1987,33.548954895489544,96,4,38.12,3,2.8,46.03000000000001,7.1,1
1998,33.54429732631255,108,4,54.68,6,2.2,66.335,6.2,0
2019,33.5253328917702,122,4,85.71,6,3.8,52.63416666666666,7.3,1
2010,33.49147350101235,114,9,73.03,2,2.9,121.71333333333334,5.9,0
1999,33.43238781329731,159,17,55.69,5,9.7,27.401428571428575,7.5,1
2017,33.412263062076846,116,4,81.9,1,2.53,138.73962962962963,7.2,1
1984,33.402855767688116,141,16,34.7,1,2.53,25.96,7.8,1
1993,33.36602249783675,95,1,48.2,2,0.5,48.2,6.2,0
2001,33.36031626506025,106,4,59.07,6,8.52,48.54600000000001,6.4,0
1991,33.306002569907605,130,4,45.36,3,10.4,77.35947368421053,7.5,1
1999,33.30031517334533,107,4,55.47,2,5.7,88.5575,6.0,0
2009,33.2996173154281,105,16,71.44,2,5.5,73.28666666666666,7.0,1
2000,33.29268292682927,98,18,57.33,2,2.9,73.85,6.1,0
1995,33.29104232746363,114,1,50.73,6,10.4,33.19,5.9,0
2000,33.25203252032521,98,16,57.26,2,10.0,31.237499999999997,6.7,1
2015,33.22546484007476,105,9,78.75,6,2.5,119.69,5.6,0
2008,33.06975069959708,96,1,71.2,6,5.2,58.10625,6.5,0
2000,33.06620209059234,110,4,56.94,6,2.2,61.24666666666667,6.6,1
2016,33.002654045022936,108,16,79.21,6,8.3,75.585,6.0,0
2011,32.96891381743953,91,4,74.16,2,2.9,84.20769230769231,3.3,0
2014,32.96074321836475,118,1,78.03,2,2.53,33.91166666666667,6.1,0
2003,32.87701019252548,114,4,60.48,6,2.2,85.214,6.2,0
1969,32.8759654702408,145,16,12.06,6,3.5,24.395,7.9,1
2001,32.86897590361447,157,4,58.2,1,5.3,51.888999999999996,6.7,1
2011,32.83554442497416,126,1,73.86,3,5.1,47.43857142857142,7.5,1
1995,32.82511210762332,100,16,50.02,6,8.54,32.093333333333334,5.5,0
1995,32.818549710160774,102,4,50.01,5,5.5,50.01,6.7,1
1996,32.75103602167677,103,4,51.37,6,3.7,66.72571428571429,6.4,0
2005,32.74589289524215,100,1,63.95,6,2.1,121.356,6.3,0
2017,32.67792761016307,110,16,80.1,6,3.7,46.254999999999995,5.4,0
1989,32.662005915568706,90,1,40.49,3,2.3,48.19222222222222,6.9,1
2003,32.648697621744056,92,18,60.06,2,10.4,33.14,7.1,1
1985,32.63092655717385,90,4,35.1,6,8.54,25.1,6.7,1
2008,32.61922179259414,112,9,70.23,6,2.2,82.61,5.7,0
2001,32.60918674698796,84,9,57.74,2,7.5,48.4425,4.8,0
2020,32.51791685958939,109,16,84.16,6,2.2,84.16,6.0,0
2000,32.502903600464585,115,16,55.97,6,10.8,47.48,6.1,0
2008,32.48917221119123,123,4,69.95,5,5.0,82.20666666666666,7.6,1
1988,32.47974068071313,126,16,38.41,6,10.3,77.55199999999999,7.5,1
2013,32.456622017288595,109,16,75.61,6,8.5,54.2675,6.7,1
2003,32.45300113250283,135,16,59.7,2,5.7,27.67,7.6,1
2003,32.4475651189128,98,16,59.69,8,9.7,20.79,5.8,0
2004,32.43271860937086,118,4,61.26,6,5.3,71.42299999999999,7.2,1
2001,32.41152108433736,127,4,57.39,5,0.51,61.974000000000004,7.6,1
2006,32.40709354718697,104,1,65.33,10,0.53,75.548,6.5,0
1979,32.2976231484671,156,16,23.44,5,1.5,23.44,5.3,0
1991,32.219298782353306,103,1,43.88,2,5.8,43.88,5.9,0
2014,32.217299567662174,95,1,76.27,3,2.1,58.355,7.3,1
2007,32.14971691352749,102,4,66.66,1,2.7,62.83888888888888,7.0,1
2016,32.098528817429205,113,1,77.04,3,7.1,69.3325,6.2,0
2005,32.08534243652655,125,18,62.66,1,5.9,124.15375,7.0,1
1988,32.04848143189346,91,16,37.9,6,9.4,37.9,6.2,0
2001,31.976656626506028,112,9,56.62,6,2.2,103.95,6.4,0
2015,31.963951952813506,121,4,75.76,2,5.0,104.26166666666666,7.1,1
2001,31.948418674698804,132,16,56.57,6,3.3,58.7425,6.9,1
1996,31.9094676442461,135,1,50.05,1,2.53,27.655714285714286,6.3,0
2005,31.87540004267121,102,4,62.25,2,7.3,98.81,4.8,0
1993,31.870781655610042,107,16,46.04,10,9.7,45.699999999999996,6.4,0
2012,31.830111642766372,132,4,73.08,6,3.8,148.445,6.6,1
2009,31.81735551443341,108,9,68.26,5,8.53,68.26,5.0,0
2021,31.774764526298593,134,0,86.1,3,10.3,32.86142857142857,7.3,1
2006,31.767186143607123,126,4,64.04,6,10.6,67.63933333333333,7.1,1
2016,31.76104428547026,102,4,76.23,6,2.2,29.703333333333333,6.7,1
1999,31.751463304817644,106,18,52.89,2,5.7,36.15714285714286,6.5,0
1999,31.751463304817644,105,16,52.89,2,5.5,52.89,5.5,0
1999,31.745460003001646,126,4,52.88,5,5.5,52.88,6.2,0
1991,31.734687633849358,122,16,43.22,6,10.8,35.973333333333336,7.2,1
2003,31.708267270668173,139,1,58.33,6,5.7,86.72333333333334,7.4,1
1994,31.58711418451678,111,1,46.82,3,10.8,61.41166666666667,6.4,0
1991,31.573150584348042,108,1,43.0,5,5.5,62.83888888888888,6.7,1
2005,31.568167271175586,144,4,61.65,1,5.7,95.35095238095236,8.0,1
2004,31.564457778169942,122,4,59.62,6,3.7,50.385555555555555,6.8,1
2002,31.510771369006253,96,1,56.68,6,3.8,34.015,5.9,0
2004,31.490337951116203,93,9,59.48,2,8.3,50.799,5.3,0
2006,31.474515315613242,132,18,63.45,6,10.7,51.888999999999996,6.0,0
1989,31.427803172895945,112,1,38.96,6,5.1,80.614,5.3,0
2016,31.41522680210491,112,16,75.4,10,5.5,72.745,6.5,0
2011,31.412937572010208,108,16,70.66,2,5.5,81.21249999999999,6.2,0
1992,31.40753058558023,84,4,44.07,6,10.8,44.07,5.9,0
2013,31.379170340745883,131,4,73.1,6,8.52,112.40500000000002,6.3,0
2006,31.360423297920708,136,4,63.22,2,5.5,104.26166666666666,6.9,1
2002,31.35510771369006,118,9,56.4,2,5.7,56.4,5.9,0
1990,31.341284520696476,104,4,40.95,5,2.5,80.614,5.3,0
2009,31.309284645538998,98,1,67.17,6,3.1,55.695,5.7,0
1996,31.30379343321646,147,4,49.1,10,8.52,55.821538461538466,7.5,1
2019,31.29187529275016,114,1,80.0,6,2.2,88.98444444444445,5.6,0
2008,31.253701187863587,99,4,67.29,2,2.9,28.270000000000007,6.8,1
1987,31.25192519251925,114,4,35.51,6,10.4,36.1,7.1,1
2004,31.246801376511073,101,16,59.02,6,8.0,146.73777777777778,7.3,1
1999,31.24118265045775,81,16,52.04,0,2.5,28.47,7.7,1
1997,31.230401827432253,93,18,50.13,10,5.5,79.0425,7.0,1
1997,31.15564323538573,121,16,50.01,6,10.4,62.776666666666664,6.7,1
1982,31.129533678756477,150,0,30.04,5,5.5,58.00333333333333,7.5,1
2001,31.06174698795181,113,1,55.0,5,9.7,37.132,6.3,0
1998,31.059761770870608,114,4,50.63,6,3.1,48.93749999999999,5.7,0
2010,31.015039749054708,103,4,67.63,6,8.5,39.459999999999994,6.0,0
2006,31.008226199826378,104,4,62.51,6,10.8,166.35666666666668,6.0,0
1979,30.98863244919049,93,4,22.49,6,10.8,36.931250000000006,7.5,1
1992,30.95854614562299,123,1,43.44,5,5.0,32.60124999999999,7.2,1
2006,30.913976272167332,106,16,62.32,6,8.56,76.925,6.7,1
1993,30.8670320161523,87,16,44.59,5,8.5,62.0375,6.4,0
1985,30.86458010536102,133,4,33.2,6,10.4,35.18833333333333,7.2,1
2018,30.7996397283759,111,4,77.34,2,2.9,76.91333333333334,5.6,0
2004,30.79678814082767,95,9,58.17,3,9.3,45.75,5.8,0
2017,30.78905364218485,118,16,75.47,6,10.3,57.394999999999996,6.9,1
1982,30.78756476683938,136,0,29.71,2,5.0,79.90499999999999,7.1,1
1994,30.77078765390453,106,8,45.61,2,5.1,75.435,6.1,0
1991,30.765465336841462,137,16,41.9,2,5.8,21.6,7.5,1
1985,30.762317942361335,91,1,33.09,2,7.3,43.23,6.1,0
2005,30.754000426712174,103,1,60.06,2,5.7,41.625,6.3,0
2010,30.753638408570293,110,16,67.06,6,2.6,82.61,5.5,0
1997,30.725781331118267,104,4,49.32,6,5.4,66.71,5.5,0
2014,30.70506759634671,98,1,72.69,6,3.7,113.08800000000001,6.0,0
2004,30.648548486720195,106,9,57.89,2,0.53,39.352,6.2,0
2003,30.637372593431483,102,4,56.36,6,10.8,52.63416666666666,6.3,0
2013,30.62795901247905,115,16,71.35,5,8.53,40.78909090909091,6.6,1
2004,30.579722933027437,119,4,57.76,6,3.8,33.712,6.6,1
1962,30.57851239669422,153,0,9.25,10,5.7,27.401428571428575,7.5,1
2007,30.52920913030739,93,18,63.3,10,8.5,76.86,5.9,0
2003,30.512344280860702,95,4,56.13,2,5.5,104.32916666666667,5.4,0
2015,30.50836015981976,142,4,72.31,5,1.57,138.73962962962963,7.6,1
2009,30.507558136824887,106,4,65.45,6,10.8,67.63933333333333,6.4,0
2013,30.486302019148738,105,1,71.02,0,2.2,88.5575,5.3,0
1999,30.418730301665914,146,1,50.67,1,5.3,48.445,7.6,1
2014,30.396707445771202,103,18,71.96,6,8.3,75.585,6.4,0
1971,30.376620703848527,98,1,12.3,6,7.5,12.3,6.3,0
2011,30.328199846625196,94,1,68.22,2,7.1,58.10625,6.0,0
2004,30.299126444895435,98,4,57.23,2,7.3,62.99249999999999,6.2,0
2009,30.297804108382238,97,16,65.0,8,9.7,51.93333333333334,5.5,0
1997,30.28345966150971,121,4,48.61,6,10.7,113.72999999999999,3.9,0
1994,30.258053634677008,99,16,44.85,6,10.6,37.27,5.9,0
1987,30.248624862486245,102,1,34.37,3,10.3,119.69,6.9,1
2017,30.1567092252591,89,4,73.92,0,3.6,78.475,6.2,0
1990,30.15498437400344,102,1,39.4,2,5.5,36.41,5.9,0
2002,30.14871438498957,131,4,54.23,6,5.2,71.916,7.7,1
1997,30.102793064063967,129,4,48.32,5,9.7,86.519,7.7,1
2006,30.095490058286135,98,4,60.67,6,8.54,83.96444444444444,5.7,0
2016,30.031956868643523,103,16,72.08,5,8.5,72.08,7.2,1
1997,30.00934482400582,125,18,48.17,6,5.9,77.35947368421053,6.0,0
2015,29.972533615732207,94,8,71.04,6,10.3,55.695,4.4,0
2008,29.962494629648983,91,4,64.51,3,5.4,126.71875,5.0,0
2001,29.92658132530121,124,18,52.99,1,10.4,42.47666666666667,7.5,1
2009,29.910924455921357,102,4,64.17,2,5.8,27.73,6.4,0
1984,29.879672709770578,103,4,31.04,6,3.7,19.48,5.9,0
2002,29.859624739402364,120,4,53.71,6,5.2,19.913333333333334,7.9,1
1984,29.773784694368683,137,1,30.93,6,3.8,9.52125,6.3,0
2020,29.770740185733867,101,1,77.05,3,2.1,45.03,5.6,0
1997,29.74768975184301,109,16,47.75,6,8.3,22.1025,6.2,0
2006,29.738332437683436,167,18,59.95,5,1.57,38.61,6.7,1
2006,29.68376669009135,85,1,59.84,2,2.5,84.20769230769231,5.5,0
2004,29.647930821494743,103,16,56.0,8,9.7,127.54222222222221,7.6,1
2015,29.643443297316225,130,16,70.26,1,2.7,99.8057142857143,7.8,1
1970,29.620090148100452,116,16,11.5,3,5.53,27.25,7.0,1
2007,29.593558803091014,115,9,61.36,5,0.52,38.50333333333333,5.4,0
1988,29.587766894510608,104,16,34.99,6,10.3,36.931250000000006,6.1,0
2001,29.570783132530128,110,16,52.36,2,5.0,29.285555555555554,7.6,1
2009,29.556673207884888,107,16,63.41,2,5.8,78.91333333333334,7.1,1
1996,29.550525980235903,120,4,46.35,5,5.5,61.974000000000004,6.7,1
1993,29.5310066339775,96,1,42.66,6,2.2,42.66,4.8,0
1989,29.52406560903469,102,1,36.6,2,9.7,66.335,6.8,1
2005,29.43802005547258,145,4,57.49,5,5.5,132.20000000000002,7.3,1
1996,29.423015620019132,108,1,46.15,2,5.7,29.659999999999997,6.5,0
2012,29.41715572458184,134,16,67.54,2,5.7,97.55799999999999,6.2,0
2002,29.35371785962474,124,16,52.8,5,8.53,63.60142857142858,6.7,1
2010,29.350325949127626,94,8,64.0,2,5.1,64.0,6.2,0
1988,29.34254104714256,119,16,34.7,5,5.5,28.415,7.6,1
2008,29.340114490077912,111,4,63.17,2,5.7,71.72,7.1,1
1988,29.257980410119096,128,16,34.6,10,2.53,27.655714285714286,7.8,1
2003,29.24031710079275,119,4,53.79,6,9.5,75.19000000000001,6.3,0
2001,29.231927710843376,101,18,51.76,6,10.8,47.48,5.6,0
1971,29.14179872401729,102,16,11.8,5,8.5,62.776666666666664,6.9,1
1971,29.14179872401729,82,9,11.8,2,2.9,13.9725,6.9,1
1978,29.126213592233007,125,0,19.0,5,9.5,44.656666666666666,7.0,1
2006,29.09346451159522,98,9,58.65,2,10.0,89.4525,4.4,0
2001,29.02861445783133,131,16,51.4,6,5.9,32.17,7.6,1
2019,29.003656911967806,106,16,74.15,8,9.7,74.15,5.9,0
1987,28.998899889988998,106,0,32.95,2,7.1,32.95,6.6,1
1992,28.998693431523925,88,1,40.69,2,2.9,45.541999999999994,5.8,0
2012,28.977248598703433,109,16,66.53,6,10.4,54.2675,6.4,0
2010,28.960516932615775,109,8,63.15,6,3.1,102.13899999999998,6.1,0
2012,28.959826534312207,119,16,66.49,6,5.4,171.522,7.4,1
1993,28.95644649552928,84,1,41.83,3,2.7,30.56,6.9,1
2010,28.928415013608916,95,16,63.08,10,8.3,63.08,5.2,0
2013,28.910904547869155,98,4,67.35,6,8.5,48.54600000000001,5.2,0
2004,28.896144004235413,112,4,54.58,10,8.52,20.882499999999997,7.8,1
2005,28.874759974397264,101,9,56.39,5,8.5,56.39,5.5,0
2010,28.868797164024752,108,1,62.95,5,0.52,44.68,6.0,0
1994,28.746837578006406,104,16,42.61,6,10.3,48.604000000000006,5.5,0
2003,28.702151755379386,115,16,52.8,6,8.5,36.1,6.6,1
2005,28.70066140388307,118,9,56.05,2,10.1,88.98444444444445,5.6,0
2019,28.667269252570744,116,4,73.29,2,7.1,20.836363636363636,6.8,1
2006,28.66685957587532,105,8,57.79,1,5.3,43.285,7.0,1
1998,28.636572772353148,104,16,46.68,2,5.8,46.68,6.2,0
1997,28.626310871145265,91,4,45.95,2,5.0,26.18,7.2,1
2019,28.60077401757365,99,16,73.12,6,8.2,89.05600000000001,6.7,1
1997,28.570241927110374,135,1,45.86,10,8.52,54.845454545454544,7.2,1
2013,28.494518840201255,98,11,66.38,2,8.2,37.10999999999999,6.8,1
2012,28.493786311846964,131,4,65.42,6,3.8,71.42299999999999,5.8,0
2006,28.458517630523744,143,16,57.37,3,8.52,48.411,8.0,1
2001,28.42996987951808,120,1,50.34,5,9.5,35.23666666666667,7.4,1
2010,28.423956286358287,103,18,61.98,5,7.7,99.68375,5.8,0
2003,28.41947904869762,109,8,52.28,1,5.3,52.28,6.9,1
2001,28.40173192771085,90,1,50.29,2,5.5,39.352,6.8,1
1980,28.370917180705842,129,16,23.38,1,5.3,47.43857142857142,8.2,1
1987,28.356435643564353,97,4,32.22,2,8.0,54.09571428571428,7.2,1
2003,28.35424688561721,90,16,52.16,9,8.5,89.905,7.3,1
2000,28.350754936120797,129,4,48.82,1,5.0,35.214000000000006,7.2,1
1995,28.336432243246197,136,1,43.18,5,5.5,64.43333333333334,7.7,1
2011,28.31432202039811,113,4,63.69,6,9.7,61.76714285714286,6.8,1
1993,28.312662244015,113,4,40.9,6,10.4,54.09571428571428,7.6,1
2012,28.310854635739112,112,1,65.0,2,0.52,76.02000000000001,7.1,1
2012,28.284721539152276,106,1,64.94,3,2.7,44.866,5.6,0
2014,28.280427508259898,81,8,66.95,2,5.1,25.7775,6.2,0
2003,28.25096262740657,121,16,51.97,6,8.56,76.925,7.0,1
1997,28.23382826290105,89,1,45.32,3,2.1,45.32,6.5,0
1982,28.134715025906736,85,1,27.15,2,7.5,27.15,6.1,0
2012,28.127922959631256,89,4,64.58,6,5.4,64.58,7.0,1
2002,28.102849200833912,98,1,50.55,6,2.8,50.55,5.4,0
1982,28.072538860103624,90,4,27.09,2,5.0,56.05333333333334,7.1,1
2016,28.027882055405794,81,16,67.27,8,9.0,103.24333333333334,6.3,0
2016,28.002883201186613,139,16,67.21,1,2.53,117.84400000000001,8.1,1
2006,27.997189037245253,103,1,56.44,1,5.0,28.415,7.3,1
2008,27.993172396976345,99,4,60.27,2,5.5,60.27,6.0,0
2009,27.990509795513123,81,16,60.05,2,2.9,82.73666666666666,5.9,0
2013,27.983695136979808,114,4,65.19,6,3.7,135.857,6.3,0
1989,27.96719548265663,133,4,34.67,6,8.54,53.278,6.6,1
1997,27.965943308067704,105,18,44.89,10,8.52,89.905,7.0,1
2010,27.960771454973614,109,16,60.97,2,0.5,71.72,6.3,0
1991,27.931224377409286,93,1,38.04,3,2.5,56.705,6.3,0
1991,27.91653919109099,107,4,38.02,10,5.5,63.30800000000001,6.8,1
1980,27.909798766306004,117,16,23.0,10,5.5,13.225,6.3,0
1995,27.850814831018262,178,16,42.44,10,5.0,47.43857142857142,8.2,1
2015,27.850322972613778,115,16,66.01,2,0.53,66.01,5.6,0
1987,27.828382838283826,94,1,31.62,2,5.7,31.62,6.7,1
1993,27.80040380732622,121,0,40.16,5,0.52,22.299999999999997,7.5,1
1981,27.75914215012373,99,4,25.24,6,3.8,16.52,7.1,1
2004,27.747286684902495,113,18,52.41,6,8.3,38.55,5.8,0
1961,27.70002787844995,134,16,8.28,5,2.5,8.28,8.0,1
1997,27.69805835323435,98,1,44.46,6,2.2,60.415000000000006,6.7,1
2012,27.674949285459434,100,4,63.54,2,5.7,73.92999999999999,6.3,0
2018,27.673480278314464,97,0,69.49,6,8.3,69.49,5.2,0
1984,27.656024386330824,101,1,28.73,6,3.8,36.47,6.7,1
1979,27.626593179469516,94,0,20.05,2,2.9,20.05,8.0,1
2010,27.575548426891316,96,4,60.13,6,8.3,39.07363636363636,5.8,0
2016,27.57373620375733,120,7,66.18,6,3.4,78.91333333333334,5.7,0
1975,27.537937441932485,160,0,14.82,2,0.53,28.06625,7.7,1
2010,27.525102554166253,101,1,60.02,2,7.1,94.58666666666666,5.0,0
